"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","text"
"741",3,1,1,3,1,1,2,1,4,3,-1,"@TheAcademy Winners? Is that what you call a person that commits assault on your host,...a winner?

#TheAcademyAwards shelter violent offenders. The Academy promotes violence in film. The Academy supports and protects violent celebrities. 

If you are anti-violence, boycott the #Oscars."
"742",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"743",0,0,0,0,0,0,0,1,0,0,0,"Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk"
"744",0,0,0,0,0,0,0,1,0,1,1,"FREDDY K DOES THE OSCARS NOT CHRIS ROCK OR WILL SMITH https://t.co/bw8Oii3I6N via @YouTube #oscars2022 #willsmith #chrisrock #comedy#freddykrueger"
"745",1,0,0,1,0,1,1,1,1,1,0,"I know everyone is talking about the Will Smith and Chris Rock punch at The Oscars. I would rather use this moment to raise awareness about ableism and what Alopecia actually is for those who may not know. #DisabilityTwitter #Alopecia

Thread <U+0001F9F5> (1/5) https://t.co/PAkHI2BTax"
"746",2,0,0,1,0,0,1,1,3,0,-3,"Video of Will Smith’s frustration with wife Jada Pinkett Smith resurfaces after Oscars slap scandal https://t.co/qx3xkd2W04"
"747",0,1,0,0,1,0,0,1,0,1,1,"Beyoncé’s most liked photos on instagram in 2022:
#1 Oscars after-party look - 5.7M
#2 Be Alive performance look - 4.2M 
#3 Valentine’s Day look - 4M
#4 Oscar’s look - 3.7M
#5 Ivy Heart - 3.6M https://t.co/GNjMub5PaO"
"748",1,1,0,0,0,0,0,1,0,1,1,"@abdul_thebat Nah, Oscars don't deserve people like henry cavill and andrew garfield"
"749",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"750",0,0,0,0,0,0,0,0,0,3,3,"The Oscars and Grammys may be over, but awards season is still in full swing at Kofax! #PowerPDF recently took home 4 honors– Best Relationship, Feature Set, and Value for Price from TrustRadius, and a spot on G2's list of Best Office Products. Learn more: https://t.co/jhfDsbQrSW https://t.co/v43N1T2QIy"
"751",0,0,0,0,0,0,0,1,0,0,0,"#Zelensky Wonder where Ukraine's Napoleon will be zooming in today. Oscars wouldn't, Grammys did, yesterday he zoomed into Greek parliament with two thugs from Azov. #ZelenskyWarCriminal"
"752",1,0,0,0,0,0,1,1,2,1,-1,"Amy Schumer reveals one Oscars joke she wasn’t allowed to say — “Don’t Look Up is the name of a movie? More like don’t look down the barrel of Alec Baldwin’s shotgun”

“I wasn’t allowed to say any of that, but you can just come up &amp; [slap] someone”

(via: https://t.co/CNCvOREO3Y) https://t.co/5DopXv1hhP"
"753",0,0,0,0,0,0,0,1,0,2,2,"Billy Crystal says Will Smith slapping Chris Rock at the Oscars was 'an assault' https://t.co/OBJIaQ3Buo https://t.co/xRFPvIb1NL"
"754",0,2,0,0,1,0,0,4,0,3,3,"I rock in design like Will Smith at the Oscars<U+0001F605>
We've built an intermediate redesign allowing quick adjustments to the platform's visual part.
We decided to improve the already prepared materials + we're conducting research with the immersion of new specialists in our team<U+0001F984> https://t.co/TReNg9glyh"
"755",0,2,0,0,1,0,0,3,1,2,1,"It certainly doesn’t excuse Will Smith‘s behavior at the Oscars, but it does explain a lot. I’ve often thought that Jada Pinkett is the Lady McBeth of the story. I have no respect for her at all. https://t.co/JOnQlRRWeR"
"756",0,3,0,1,2,0,2,4,0,6,6,"Every year, I watch the #Oscars and #Grammys and wish there were an award show for the most talented, creative people I know: Teachers. Let's give a trophy to the physics teacher who inspires a girl to enter #STEM. Let's celebrate the pre-k teacher who helps a kid learn to read."
"757",0,1,1,0,0,0,0,0,1,1,0,"James talking about his experience at the Elton John AIDS Foundation Oscars Party. 

""It was a red carpet event &amp; it was my first time going to something like that... It just really feels like the sky's the limit here and  anything is possible..."" 

#JamesReidGoesAllOut https://t.co/FS19J4nPLD"
"758",1,0,0,0,0,0,1,1,1,1,0,"Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf"
"759",0,0,0,0,0,0,0,0,0,0,0,"My dreams can win Oscars."
"760",1,0,1,0,0,0,0,0,1,2,1,"@drclawscat @GCBeeGee @SamuelVimes10 Blimey. If someone cheated on me and then had the absolute *gall* to go on about how it was part of his ''healing journey'', well, I wouldn't be defending him at the Oscars, put it that way."
"761",2,1,0,1,0,1,1,1,3,2,-1,"Mila Kunis, an actress of Ukrainian origin, used her time on the #Oscars telecast to call for support for Ukraine. ""One cannot help but be in awe of those who find strength to keep fighting through unimaginable darkness,"" she said. https://t.co/0EjyL3G7Hu"
"762",0,0,0,0,0,0,0,0,0,0,0,"@mrbrianrowe Dude, let go. Not everything in cinema is about fucking Oscars"
"763",0,1,0,0,1,0,0,2,0,3,3,"I’m back in LA this weekend to give my annual Oscars-themed sermon at @firstuula. I’m also on a quest to find some great Korean food. What else is going on? https://t.co/HzBmNADgPo"
"764",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"765",0,1,0,0,1,0,1,0,0,1,1,"Oscar winner Marc Baschet to produce Helly Shah's debut film Kaya Palat

#Oscars #HellyShah #kayapalat #marcbaschet 

https://t.co/qos9V2h5v0"
"766",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"767",0,0,0,0,0,0,0,0,0,0,0,"Check out all of the movies hitting theaters and digital platforms in April. https://t.co/wyepGNrPqN"
"768",0,0,1,1,0,1,1,1,2,1,-1,"David Oyelowo Details ‘Ugly’ and Racially ‘Coded’ Encounter After Will Smith’s Oscars Incident https://t.co/HGtViN5ghl Youre over-analyzing alot here David. That can be a problem in itself. Savvy?"
"769",0,1,1,0,1,1,1,1,0,1,1,"Madrigals at the #Oscars! Congrats to #Encanto for winning, here are the grandkids (&amp; Abuela) in their VA's outfits <U+0001F98B><U+2728><U+FE0F> https://t.co/ZGhzvbeSBu"
"770",0,0,0,0,0,0,0,0,0,0,0,"Somebody plz give Oscars to @RanaAyyub for this performance <U+0001F923><U+0001F923> https://t.co/PJ97tENhBh"
"771",1,0,0,1,0,1,1,1,1,1,0,"I know everyone is talking about the Will Smith and Chris Rock punch at The Oscars. I would rather use this moment to raise awareness about ableism and what Alopecia actually is for those who may not know. #DisabilityTwitter #Alopecia

Thread <U+0001F9F5> (1/5) https://t.co/PAkHI2BTax"
"772",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"773",0,1,0,0,0,0,0,0,0,0,0,"The FIRST EVER Dysfunctionals Inc Oscars are coming to Twitter Spaces on Friday, April 8th, 2022 at 9 PM CT (10 PM ET) and will have a number of categories. See you there! https://t.co/QErxxfGmi1"
"774",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"775",2,0,1,2,0,1,1,0,2,0,-2,"@ExSecular She is really laying it on thick. The thief is acting beyond any Oscars performance. The manipulation, the victimhood, the mental health angle, all ticks."
"776",1,0,1,1,0,2,2,2,3,2,-1,"Poll: More Americans disapprove of Will Smith hitting Chris Rock a week following the Oscars incident https://t.co/6cJM00jd85 via @Yahoo WHOPPI SHOULD BE STRIP OF HER THOPHY FOR BEING BIASED TO EVERYONE INCLUDING TRUMP"
"777",1,0,0,0,0,0,1,0,1,0,-1,"BREAKING NEWS: Jada Pinkett Breaks Her Silence On The Oscars Slap &amp; Will... https://t.co/45m5Bo7yEy via @YouTube"
"778",0,1,0,0,1,0,0,2,0,2,2,"TY <U+2066><U+2066>@RMU<U+2069> for hosting Robert Morris DMAC (Digital Media Arts Consortium) Awards. The “Oscars” for high schools. <U+0001F3A5> Our SF Media Team brought home 7 Best in Category and 2 Awards of Distinction! <U+0001F3C6> Way to go Lions! So proud of YOU!!!! #SFLionPride <U+2066>@SFHSLions<U+2069> https://t.co/Fr6eiZsNXN"
"779",0,1,1,0,1,0,1,0,2,3,1,"fancam debut bts 18+ ifb comeback kpop follow trick nct nsfw porn onlyfans oomf stop #GRAMMYs lol nudes gain mutuals rt list like ffs gc au views promo sugar bg daddy leaked red velvet #gainszn #followtrick mommy retweet #Oscars fc gay #BBB22
https://t.co/bNGpcuX1p4"
"780",0,0,0,0,0,0,0,0,0,0,0,"@MylesEhrlich tell her it's the guy who did blackface at the oscars!!"
"781",0,0,0,1,0,0,0,0,1,0,-1,"I'm hearing rumors they already canceled next year's Oscars and gave best picture to the Naatu Naatu scene in RRR https://t.co/jKCfNzrcvP"
"782",1,0,1,2,0,1,0,2,2,2,0,"@DiscussingFilm I literally can’t comprehend anyone finding her funny. Why would the Oscars ask her to host I have no idea. Like were they trying to bait hate watchers? I don’t get it. Conan is right there……"
"783",1,2,0,0,1,0,1,2,1,2,1,"Sunday's star-studded #Grammys skyrocketed to the top of Variety Trending TV Charts, presented by @DIRECTV. Meanwhile, people are still talking about the slap heard 'round the world at last week's #Oscars. https://t.co/VaHuzF8gkW"
"784",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"785",0,1,0,0,1,0,1,4,0,2,2,"Episode 129 -Will Smith and The Sleazys! The award show where WE honor the best of Movies and tv. Available now you youtube! 
#Podcast #YouTube #Oscars #ListenToSleazy #Listen 
https://t.co/LFpOkZEAqE"
"786",0,0,0,0,0,0,0,0,0,0,0,"No wonder the #WillSmithAssault at the oscars. #JadaPinkettSmith has alopecia. @pfizer sponsored the oscars. You guys not seeing it yet? https://t.co/Bcif98Z0lA"
"787",0,1,0,0,1,0,1,0,0,1,1,"@AnnieApprox @DiscussingFilm He’s in the most moving film I’ve ever watched, which he also won Best Actor for the Cannes. Which is THE international film festival. WAY more prestigious than the Oscars. But I’ll just take my unfounded comment and go <U+0001F644>"
"788",0,0,0,0,0,0,0,0,0,0,0,"@chlomson @DiscussingFilm <U+0001F928> How many of his films have you actually seen? He played a character that’s more or less the exact opposite of what he gets “typecasted” as (Grindelwald, Hannibal, Le Chiffre) in a Danish film &amp; won Cannes’ Best Actor For It. That’s bigger than the Oscars. He can do it all https://t.co/xdir1zeJTM"
"789",0,0,0,0,0,0,0,0,0,0,0,"Somebody plz give Oscars to @RanaAyyub for this performance <U+0001F923><U+0001F923> https://t.co/PJ97tENhBh"
"790",3,2,1,2,2,0,0,2,2,4,2,"Following his boycott of last week's Oscars, internationaly renowned actor and ribbon survivor, David Paisley has once again made a brave and powerful statement against those troublesome vagaina owners. 
 #notallheroswearcapes https://t.co/llPY8N5P06"
"791",2,1,1,1,1,1,3,2,3,3,0,"The Sun: Will Smith to find out in HOURS if he’ll lose Oscar with Academy split 50/50 over Chris Rock slap....
https://t.co/ZuWM1ny5ll

via @GoogleNews"
"792",1,0,0,0,0,0,1,2,1,2,1,"The Guardian: Will Smith: Academy to decide on sanctions against actor for Oscars slap.
https://t.co/Opl7XkvfGg

via @GoogleNews"
"793",1,0,0,0,0,0,0,1,1,1,0,"The Independent: Denzel Washington explains why he thinks Will Smith hit Chris Rock at the Oscars.
https://t.co/M50oYCJxOi

via @GoogleNews"
"794",0,1,0,1,2,0,0,4,0,3,3,"@melindagates @SvenjaSchulze68 @BMZ_Bund @G7 The American director, who won five Oscars, Francis Ford Coppola, the director of the film series, The God Father, explains Surat Al-Fatihah in a very beautiful way .. https://t.co/CBhC4Sn8dm"
"795",0,0,0,0,0,0,0,1,0,0,0,"Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk"
"796",2,1,1,2,1,1,1,0,2,3,1,"We had the Privilege of @violadavis visiting the Kenya Gift suite at the 94th @oscars 2.0.2.2, Accepting a JOHARI Bracelet from us, handed to her by our Gracious @nanagichaga, In support of Our Fight Against Female Genital mutilation-FGM. Thank you For joining The Fight <U+2764><U+FE0F><U+200D><U+0001F525> https://t.co/xlMCmXtUCe"
"797",0,1,0,1,0,0,0,0,0,0,0,"Did you watch the #Oscars2022 last week? Did Event Planners at the Oscars Drop the Ball? Read what @eventleaders has to say and comment below on your reaction! 

https://t.co/htFajLaTn1"
"798",0,0,0,0,0,0,0,0,0,0,0,"cate blanchett wearing jean paul gaultier and jewelry by cynthia bach to the 2000 oscars https://t.co/IYNJlFrbkX"
"799",0,0,0,0,0,0,0,1,0,0,0,"Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk"
"800",0,1,0,0,1,0,0,1,0,1,1,"Beyoncé’s most liked photos on instagram in 2022:
#1 Oscars after-party look - 5.7M
#2 Be Alive performance look - 4.2M 
#3 Valentine’s Day look - 4M
#4 Oscar’s look - 3.7M
#5 Ivy Heart - 3.6M https://t.co/GNjMub5PaO"
"801",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"802",0,0,0,0,0,0,0,1,0,1,1,"Here's what really happened after Will Smith slapped Chris Rock at the Oscars https://t.co/oUOAFFBNfi"
"803",0,1,0,1,1,0,0,0,2,1,-1,"I wanna thank my mum who brought me to this world, and the amazing friends here on the platform..

Oh wait this is not the Oscars..

ITS WAY BETTER <U+0001F62D><U+0001F62D>

See you soon baby @MSuppasit 

#MewSuppasit #<U+0E21><U+0E34><U+0E27><U+0E28><U+0E38><U+0E20><U+0E28><U+0E34><U+0E29><U+0E0F><U+0E4C> #Before430 https://t.co/JkHJ5Qqtyp"
"804",0,0,0,0,0,0,0,0,0,0,0,"cate blanchett wearing jean paul gaultier and jewelry by cynthia bach to the 2000 oscars https://t.co/IYNJlFrbkX"
"805",0,1,0,0,1,0,0,0,0,2,2,"The Academy of Motion Picture Arts and Sciences, organizers of the #Oscars, will discuss possible sanctions against actor #WillSmith at a special meeting April 8.
https://t.co/mMd66HnemN"
"806",1,0,0,1,0,0,0,0,1,0,-1,"So this just basically confirms not only do the Oscars Think so little of Animation, they also fear it...<U+0001F914> https://t.co/du3gb59HLU"
"807",1,0,1,1,0,0,0,0,2,0,-2,"@Michael25782778 @suky01 it's not wrong , what punishment should the Oscars give him?"
"808",1,0,0,1,0,1,0,0,1,0,-1,"@Michael25782778 @suky01 what does racism have to do with the act of violence at the oscars?"
"809",2,0,1,1,0,0,2,2,2,3,1,"@SadhguruJV @DelanoDSouza <U+0001F534>Indian<U+0001F1EE><U+0001F1F3> mystic @SadhguruJV counts #WillSmith among his followers... what does the famous #guru<U+0001F9D8><U+200D><U+2642><U+FE0F> think about the infamous #Oscars<U+0001F3AC> slap, and #nonviolence in general?

FRANCE 24's @DelanoDSouza speaks with #Sadhguru in an exclusive #interview<U+2935><U+FE0F> https://t.co/KHYbqcvkdc"
"810",0,0,0,0,0,0,0,1,0,1,1,"360° VR - Will Smith SMACKS YOU! Chris Rock POV Oscars https://t.co/WOs004psdY @YouTube<U+3088><U+308A>"
"811",0,1,0,1,2,1,0,1,1,3,2,"Here's what @tonyhawk wants viewers to take away from his documentary, ""Tony Hawk: Until the Wheels Fall Off"": ""It’s okay to take risks and it’s okay to obsess on doing something you love and following your passion. It’s worth it."" https://t.co/ZCqYcfFoXs"
"812",1,2,2,1,3,1,2,2,2,4,2,"We who live in public win, lose, succeed &amp; fail in front of you. Please value the whole of our humanity. We are just like you. The beautiful and the ugly. https://t.co/vw76DXVPEb"
"813",0,0,0,1,0,1,0,3,2,1,-1,"@MinistryofOtaku Wear that as a badge of honor the Oscars openly admitted to being glorified diversity quota awards now getting one in this day and age is like getting a razzie, worse even, at least razzies are funny."
"814",0,0,1,0,1,0,0,2,1,1,0,"Jada Pinkett-Smith is a toxic, emotionally abusive spouse. Will Smith is in an emotional abusive relationship. #Oscars https://t.co/1NtrAPbRBN https://t.co/yqy1lPMJoP"
"815",0,0,0,0,1,1,0,1,0,1,1,"Almodóvar telling it like it is in a wholly terrific diary of Oscar night. https://t.co/WjXvdOMGET https://t.co/h3ryTOMQZM"
"816",0,0,0,0,0,0,0,0,0,0,0,"Everyone Loves Lady Gaga Right Now https://t.co/hWuYv2ECJD"
"817",0,0,0,0,0,0,0,0,0,0,0,"@OscarS_EA Its not<U+0001F31A>"
"818",0,0,0,0,0,0,0,0,0,0,0,"Martin Scorsese posted this image the morning after THE IRISHMAN won no Oscars. https://t.co/jnQHHSkccC"
"819",1,0,0,0,0,0,1,1,2,0,-2,"Herman James talks about the slap heard round the world.  When #WillSmith walked on stage at the #Oscars to #slap #ChrisRock for make a GI Jane joke about it wife #Jada Pinkett Smith. https://t.co/ttaNvJl3eK"
"820",1,0,0,1,0,1,0,1,1,1,0,"The video of Will Smith slapping Chris Rock at the Oscars is now the most viewed video in a day on YouTube, beating MrBeast's previous record https://t.co/GJnen0u3ku"
"821",1,2,0,1,2,1,3,3,2,2,0,"Honestly good for will smith. If someone made a joke about something I was sensitive about at the oscars I would hope my man would punch them too"
"822",0,0,1,0,1,0,0,2,1,1,0,"Jada Pinkett-Smith is a toxic, emotionally abusive spouse. Will Smith is in an emotional abusive relationship. #Oscars https://t.co/1NtrAPbRBN https://t.co/yqy1lPMJoP"
"823",0,1,0,0,1,0,1,2,0,5,5,"Winner of 3 Academy Awards including Best Picture, Best Supporting Actor, and Best Adapted Screenplay, the charming CODA will show tonight at 5pm on our big screen! All shows opened captioned!

https://t.co/uGoPYTht93

#vanwa #dtvanwa #CODAfilm #TroyKotsur #Oscars #Oscars2022 https://t.co/GvJjnMzyiS"
"824",1,0,0,1,0,0,0,0,1,0,-1,"So this just basically confirms not only do the Oscars Think so little of Animation, they also fear it...<U+0001F914> https://t.co/du3gb59HLU"
"825",0,0,0,0,1,0,0,0,0,2,2,"The Oscars’ $100k+ Goodie Bags Epitomize “Eat the Rich” https://t.co/9DAT1SseJV  #beauty #fashion https://t.co/as8SKaFgO2"
"826",1,2,0,1,2,1,0,1,2,4,2,"#MitchellsVsMachines producers @philiplord and @chrizmillr demand more respect for animated films: “During the pandemic, when much physical production was shut down, animators began working from home. These films kept our business afloat.” https://t.co/KFJJcts6oH https://t.co/anmImubVKD"
"827",2,0,0,1,0,0,1,1,3,0,-3,"Video of Will Smith's frustration with wife Jada Pinkett Smith resurfaces after Oscars slap scandal

https://t.co/MOJhGZ3Yne"
"828",0,2,1,0,3,2,2,2,1,5,4,"The #BeautyAndTheBeast best picture nomination left ""some worried an animated movie might win every year, a sentiment that, in part, led to the creation of the best animated feature award... for some, to keep them from winning the 'real' prize."" https://t.co/KFJJctJHgf https://t.co/8BtxNRspZM"
"829",2,1,0,2,1,2,0,2,2,3,1,"@jimmykimmel Why was anyone offended by Jada being compared to Demi in G.I. Jane to begin with?  It's not like her medical condition detracted any from her natural beauty.  It's obvious now how they support violence, at both the Capitol and the Oscars!"
"830",0,0,0,0,0,0,0,0,0,0,0,"The Movie Marketer Magic of Amazon Ads (@tm_brown - @thr) https://t.co/jjjptiZPuK"
"831",0,0,0,0,0,0,0,0,0,0,0,"#WillSmith Slaps #ChrisRock at the Oscars But It's Legos!

https://t.co/vhs04hvrdw"
"832",0,2,0,0,0,0,0,0,0,2,2,"Was @willsmith behavior partially a result of having to please Jada’s insatiable ego? Is it time we talk about the female ego? #oscars @BreneBrown @Oprah"
"833",0,0,0,0,0,0,0,0,0,0,0,"Billie at the Oscars a few weeks ago! https://t.co/8b9qa8BsO7"
"834",0,0,1,0,0,0,0,0,2,1,-1,"@dancindanonfilm I'm trying VERY HARD to not get my hopes up re: this movie and Oscars. The movie is too weird and released too early. They can prove me wrong though."
"835",1,1,0,1,2,2,0,1,2,2,0,"love and power! <U+270C><U+FE0F>

H.E.R
Fight For You 

(From the Original Motion Picture ""Judas and the Black Messiah) (Official #Video)

 https://t.co/6btzqTz8cw 

#music #musicvideo #Oscars #Musik #musique #musica https://t.co/6iUNCCcBBB"
"836",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"837",0,0,0,0,0,0,0,0,0,1,1,"@PilotTVPod @BethKWebb @alisonbrie @jamescdyer @boydhilton Why didn't you let @boydhilton talk about the Oscars!?? His reactions were a roller-coaster of their own"
"838",2,1,0,2,1,1,1,3,2,3,1,"just imagine how this all would have gone down if Chris Rock was a white man, and if Will Smith was a Chinese man, and if instead of slapping him he shot him with a laser tag gun, and if instead of the Oscars this had happened at a laser tag facility"
"839",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"840",0,0,0,0,0,0,0,2,1,1,0,"Don't let Will Smith smacking Chris Rock distract you from the fact that Samuel L. Jackson won his first Oscar and Denzel Washington presented it to him. 
#Oscars #MoviesWithDME https://t.co/xNHO6CRTVE"
"841",1,0,1,1,0,0,1,2,1,3,2,"Like many who were in the room during that now-infamous tense exchange between Will Smith and Chris Rock during the 94th Annual Academy Awards, David Oyelowo is speaking out about his feelings on the incident. #ESSENCE https://t.co/LlDWmq3gGf"
"842",0,1,0,0,1,0,0,1,0,1,1,"@espnmma @funkmasterMMA Lol buddy should have like 5 oscars by now #notmychamp"
"843",0,0,0,0,0,0,0,2,0,3,3,"As the Oscars debate #WillSmith I have a new blog about how culture of honor ideology might inform whether folks see his actions as right https://t.co/8Wqx9cmOa9"
"844",0,0,0,0,0,0,0,1,1,1,0,"#Oscars should sell and donate all of it’s stuff (dresses, suits, ties) and donate to those starving in #Afghanistan - many of them children. Then, they can host their show in all simplicity and maybe the talent will become believable. #willsmith"
"845",0,0,0,0,0,0,0,0,0,0,0,"i rly need to know addison, how was met the best spiderman at the oscars"
"846",1,0,0,0,0,0,1,1,1,0,-1,"Jada Pinkett Smith BETRAYS Will Smith Over Oscars Slap | Gets SLAMMED Af... https://t.co/9X1ZYTvJV8 via @YouTube #JadaPinkettSmith #WillSmith #Oscars #RKOutpost"
"847",0,0,0,0,0,0,0,1,0,1,1,"360° VR - Will Smith SMACKS YOU! Chris Rock POV Oscars https://t.co/5PMZq3fLYl via @YouTube"
"848",1,0,0,1,0,1,1,1,3,0,-3,"Although the oscars slap was fake shill work. I have no doubt about OPs take on this. https://t.co/tHLiuIvQIb"
"849",0,1,0,0,1,0,1,1,0,1,1,"Im having a good day #willsmith #oscars #ChrisRock #WillAndChris"
"850",1,1,0,0,0,0,0,0,1,0,-1,"""MORBIUS: INTO THE MORBIVERSE""
THE FIRST MOVIE TO EVER SELL ONE MORBILLION TICKETS
A CULTURAL RESET
THE OSCARS WONT KNOW WHAT HIT EM
#MORBIUS #MORBIUSSWEEP #MORBIUSMOVIE https://t.co/AE0R1Vx0SK"
"851",0,0,0,0,0,0,0,1,0,0,0,"Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk"
"852",0,0,0,0,0,0,0,0,0,0,0,"Billie at the Oscars a few weeks ago! https://t.co/8b9qa8BsO7"
"853",3,1,0,4,1,2,1,2,5,3,-2,"Speculation Around Will Smith’s Wellbeing Circulates As The Public Continues To Analyze His Outburst At The Oscars https://t.co/Jjgn6hbU36 via @Yahoo It isn't true that the police couldn't have arrested Smith. In CA an assault and battery can be charged as a felony or misdemeanor"
"854",1,0,0,0,0,1,0,1,1,1,0,"I wrote about representation politics, celebrities, the Labour movement,  “Influencer - Activists” and the Black Radical Tradition for <U+2066>@guardian<U+2069>  https://t.co/rCgOn9Smoi"
"855",0,1,0,1,1,0,0,0,2,1,-1,"I wanna thank my mum who brought me to this world, and the amazing friends here on the platform..

Oh wait this is not the Oscars..

ITS WAY BETTER <U+0001F62D><U+0001F62D>

See you soon baby @MSuppasit 

#MewSuppasit #<U+0E21><U+0E34><U+0E27><U+0E28><U+0E38><U+0E20><U+0E28><U+0E34><U+0E29><U+0E0F><U+0E4C> #Before430 https://t.co/JkHJ5Qqtyp"
"856",1,0,0,0,0,0,0,1,1,1,0,"360° VR - YOU SMACK Chris Rock! Will Smith POV Oscars https://t.co/2FstMLLqc9 @YouTube<U+3088><U+308A>"
"857",0,0,0,0,0,0,0,1,0,1,1,"360° VR - Will Smith SMACKS YOU! Chris Rock POV Oscars https://t.co/rzNhP0hK0a @YouTube<U+3088><U+308A>"
"858",0,0,0,0,0,0,0,0,0,1,1,"The last episode of ‘ROAD TO THE #OSCARS’
is OUT NOW <U+0001F64C>

@1DavidLong + @ErickWeber discuss #Oscars2022 / #WillAndChris before looking forward towards #Oscars 2023 and the likes of Damien Chazelle and #Babylon + others!
#AcademyAwards

DOWNLOAD NOW
<U+0001F447>
<U+0001F4F1><U+0001F4BB>: https://t.co/f8ubv6wGFQ https://t.co/7PNSJj78X2"
"859",0,2,0,0,2,1,1,2,0,2,2,"@itscalebc2 heyyy do u have that cover art u made for be alive at the oscars? I can’t find it"
"860",0,0,0,0,0,0,0,0,1,0,-1,"@demb32 @therealstiggyD @DiscussingFilm Oscars are stupid as a concept and need to be dropped anyway."
"861",0,0,0,0,0,0,0,1,0,0,0,"Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk"
"862",2,3,2,2,4,1,2,3,2,5,3,"@nypost They need to go back and look at every Oscar winner who has been found out to be violent, abusive, a sex offender, child molester, etc.  Take all those Oscars away, then you can talk about Will Smith.  Did they take Kevin Spacey's Oscar back?  Please."
"863",0,0,0,0,0,0,0,1,0,1,1,"@ppenguin95 @nypost Exactly.  Go back and take away the Oscars from actual criminals, then you can consider taking it away from Will Smith."
"864",0,2,0,0,2,0,1,2,0,2,2,"@auddiejames It's literally an ANNUAL award. This isn't the Lifetime Achievement award at the Oscars!"
"865",0,0,0,0,0,0,0,1,0,2,2,"Despite claiming otherwise, #Oscars producer Will Packer reportedly told Will Smith, ""We want you to stay,"" after he slapped Chris Rock. https://t.co/l2AbR563gd"
"866",1,0,0,0,0,0,1,1,1,1,0,"Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf"
"867",0,0,0,0,0,0,0,1,0,3,3,"O elenco de Encanto, Becky G, Luis Fonsi e Megan Thee Stallion cantando ‘We Don’t Talk About Bruno’ no #Oscar! #Oscars

 https://t.co/VUeZsrOWt9"
"868",2,0,0,2,0,0,0,2,2,1,-1,"@ye_divvy @TheBluestStar @guardian Cuba Gooding Jr. has been accused of sexual harassment by over 60 women. Morgan Freeman has been accused by 8 women. Jamie Foxx was accused by one woman of sexual assault.

They all have their Oscars. The only difference is Will Smith did it during the broadcast."
